text,zone,created_at
"La gente peleando por política y yo solo quiero dormir",El Alto,2025-12-22T05:33:40Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-13T04:06:53Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",La Paz,2025-12-12T05:13:25Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-14T16:04:31Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-11T04:35:13Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",El Alto,2025-12-23T08:19:23Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-22T19:50:17Z
"La gente bloqueando otra vez, qué novedad",La Paz,2025-12-22T17:26:49Z
"La gente peleando por política y yo solo quiero dormir",La Paz,2025-12-11T10:27:54Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",El Alto,2025-12-25T06:18:08Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",La Paz,2025-12-18T13:48:10Z
"No sé si reírme o llorar con los resultados",La Paz,2025-12-17T10:38:41Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",La Paz,2025-12-19T19:40:18Z
"Qué cansancio mental, solo veo discusiones y odio",El Alto,2025-12-11T01:50:06Z
"Qué cansancio mental, solo veo discusiones y odio",La Paz,2025-12-16T18:44:34Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-16T16:25:49Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-21T21:18:40Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",La Paz,2025-12-16T23:27:21Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-20T03:13:32Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",El Alto,2025-12-15T05:11:21Z
"¿Alguien más siente vacío después de las elecciones o solo yo?",El Alto,2025-12-14T20:17:05Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",La Paz,2025-12-23T10:11:55Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",El Alto,2025-12-22T01:12:07Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-23T03:22:31Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-25T10:22:35Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",La Paz,2025-12-14T19:34:21Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",La Paz,2025-12-19T23:53:21Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",La Paz,2025-12-12T06:00:16Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",La Paz,2025-12-12T04:35:29Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",La Paz,2025-12-13T17:38:39Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",La Paz,2025-12-20T11:46:49Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",La Paz,2025-12-24T04:59:57Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-24T00:31:02Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-11T13:08:39Z
"Tengo miedo de que vengan días peores",El Alto,2025-12-17T06:45:07Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-18T18:27:41Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-15T05:13:27Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-17T06:21:08Z
"La gente peleando por política y yo solo quiero dormir",El Alto,2025-12-13T10:02:04Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",El Alto,2025-12-21T15:01:11Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",El Alto,2025-12-22T12:17:34Z
"La calle está tensa, se siente en el aire",La Paz,2025-12-21T15:36:17Z
"Me preocupa no tener estabilidad laboral con este gobierno nuevo",La Paz,2025-12-25T14:07:02Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-15T18:53:23Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-22T21:19:44Z
"La calle está tensa, se siente en el aire",La Paz,2025-12-15T21:46:00Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",El Alto,2025-12-21T13:56:57Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",La Paz,2025-12-13T04:36:51Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",El Alto,2025-12-17T04:37:20Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",El Alto,2025-12-22T04:18:19Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-17T04:12:18Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-23T09:24:55Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-11T20:11:35Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",La Paz,2025-12-17T13:40:38Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-24T05:50:58Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-10T16:06:26Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",El Alto,2025-12-12T16:33:32Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-16T09:07:45Z
"Me preocupa no tener estabilidad laboral con este gobierno nuevo",La Paz,2025-12-18T14:18:25Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-18T02:35:09Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-18T07:06:42Z
"Qué cansancio mental, solo veo discusiones y odio",La Paz,2025-12-21T17:22:16Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",La Paz,2025-12-12T14:19:01Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",El Alto,2025-12-21T17:16:18Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-22T07:17:45Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-25T11:09:02Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-11T18:28:07Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-16T21:58:41Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-23T21:08:28Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-15T03:26:54Z
"Yo solo quiero que no haya violencia en las calles",El Alto,2025-12-17T21:10:50Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-10T15:44:45Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",El Alto,2025-12-24T04:25:36Z
"Qué caos, qué ansiedad, qué país",La Paz,2025-12-25T07:30:53Z
"No dormí anoche, me preocupa el país con PDC",La Paz,2025-12-24T05:44:25Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-23T19:15:38Z
"Qué cansancio mental, solo veo discusiones y odio",La Paz,2025-12-20T12:08:13Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",El Alto,2025-12-18T06:55:01Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-12T22:23:04Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-20T14:21:58Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",La Paz,2025-12-17T13:23:16Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-14T07:48:02Z
"LIBRE perdió, la esperanza también un poco",La Paz,2025-12-17T02:00:20Z
"Qué caos, qué ansiedad, qué país",La Paz,2025-12-16T08:27:02Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",La Paz,2025-12-22T17:41:07Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",La Paz,2025-12-15T04:08:19Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",La Paz,2025-12-14T10:44:46Z
"No sé si reírme o llorar con los resultados",La Paz,2025-12-15T15:28:11Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-13T10:55:32Z
"La gente peleando por política y yo solo quiero dormir",El Alto,2025-12-25T19:10:45Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",El Alto,2025-12-24T03:35:26Z
"Qué caos, qué ansiedad, qué país",El Alto,2025-12-10T11:54:55Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-16T07:03:10Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-17T03:28:56Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-21T14:17:05Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-18T02:12:26Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",El Alto,2025-12-22T10:26:02Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-11T07:02:09Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",La Paz,2025-12-21T13:12:55Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-12T23:32:25Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",La Paz,2025-12-23T12:56:39Z
"La calle está tensa, se siente en el aire",El Alto,2025-12-12T09:58:44Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-20T06:28:30Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-19T16:36:43Z
"La gente peleando por política y yo solo quiero dormir",El Alto,2025-12-21T12:21:23Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",El Alto,2025-12-15T20:02:32Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-20T17:05:48Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",La Paz,2025-12-20T16:59:57Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",El Alto,2025-12-13T08:00:39Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",El Alto,2025-12-10T14:14:13Z
"LIBRE perdió, la esperanza también un poco",El Alto,2025-12-25T08:44:21Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-19T15:57:49Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",El Alto,2025-12-22T11:16:10Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-13T03:48:58Z
"La gente bloqueando otra vez, qué novedad",La Paz,2025-12-17T06:11:45Z
"Yo solo quiero que no haya violencia en las calles",El Alto,2025-12-15T05:19:24Z
"No dormí anoche, me preocupa el país con PDC",El Alto,2025-12-23T21:44:00Z
"Qué caos, qué ansiedad, qué país",El Alto,2025-12-11T11:39:44Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-18T20:56:14Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",El Alto,2025-12-15T17:01:34Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-18T06:13:56Z
"No dormí anoche, me preocupa el país con PDC",La Paz,2025-12-11T15:41:56Z
"Qué cansancio mental, solo veo discusiones y odio",El Alto,2025-12-17T09:36:13Z
"La gente peleando por política y yo solo quiero dormir",La Paz,2025-12-25T23:27:22Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",El Alto,2025-12-24T07:48:09Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-18T20:45:52Z
"La gente peleando por política y yo solo quiero dormir",La Paz,2025-12-14T15:29:23Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-13T01:39:41Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",La Paz,2025-12-22T12:39:27Z
"LIBRE perdió, la esperanza también un poco",El Alto,2025-12-23T19:17:33Z
"LIBRE perdió, la esperanza también un poco",El Alto,2025-12-21T11:38:06Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",El Alto,2025-12-25T11:58:34Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-25T16:56:23Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-11T19:42:32Z
"No dormí anoche, me preocupa el país con PDC",La Paz,2025-12-13T11:45:08Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",La Paz,2025-12-10T22:44:27Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-16T11:39:43Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-24T01:58:23Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",La Paz,2025-12-12T18:37:56Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",El Alto,2025-12-23T10:29:58Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-20T00:30:10Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",El Alto,2025-12-20T14:52:33Z
"Yo solo quiero que no haya violencia en las calles",El Alto,2025-12-16T17:53:46Z
"No sé si reírme o llorar con los resultados",El Alto,2025-12-14T23:11:04Z
"LIBRE perdió, la esperanza también un poco",El Alto,2025-12-16T16:15:13Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-16T01:20:34Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-20T19:35:26Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-21T12:38:05Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-22T15:12:46Z
"LIBRE perdió, la esperanza también un poco",El Alto,2025-12-12T18:40:49Z
"La calle está tensa, se siente en el aire",El Alto,2025-12-24T01:39:27Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-11T23:50:37Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",La Paz,2025-12-11T18:14:16Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-15T11:37:17Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",La Paz,2025-12-11T16:18:57Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-17T11:48:16Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",La Paz,2025-12-13T18:57:56Z
"¿Alguien más siente vacío después de las elecciones o solo yo?",La Paz,2025-12-13T08:21:35Z
"Qué caos, qué ansiedad, qué país",El Alto,2025-12-16T00:06:31Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",La Paz,2025-12-19T15:47:59Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-20T03:46:38Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-24T12:58:40Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-20T02:39:59Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",El Alto,2025-12-24T12:59:25Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-25T02:44:10Z
"LIBRE perdió, la esperanza también un poco",La Paz,2025-12-15T17:24:57Z
"¿Alguien más siente vacío después de las elecciones o solo yo?",El Alto,2025-12-11T07:56:43Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-25T13:56:05Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-21T03:43:24Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-21T20:05:52Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-13T16:45:51Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",La Paz,2025-12-18T08:14:01Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-23T22:03:35Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",El Alto,2025-12-11T02:13:17Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-14T11:38:21Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",El Alto,2025-12-25T19:59:55Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",La Paz,2025-12-17T12:11:25Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",La Paz,2025-12-11T20:32:02Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-24T21:22:26Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",El Alto,2025-12-11T16:10:00Z
"Qué cansancio mental, solo veo discusiones y odio",El Alto,2025-12-15T12:15:22Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",La Paz,2025-12-22T15:31:19Z
"Yo solo quiero que no haya violencia en las calles",La Paz,2025-12-18T21:50:35Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-13T23:52:58Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-25T18:21:51Z
"Yo solo quiero que no haya violencia en las calles",La Paz,2025-12-16T14:19:41Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-17T17:49:51Z
"La gente bloqueando otra vez, qué novedad",La Paz,2025-12-14T05:02:43Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-23T04:57:45Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-17T07:28:10Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-11T07:16:36Z
"Qué cansancio mental, solo veo discusiones y odio",La Paz,2025-12-21T16:03:10Z
"No sé si reírme o llorar con los resultados",El Alto,2025-12-24T11:41:44Z
"LIBRE perdió, la esperanza también un poco",La Paz,2025-12-18T22:54:36Z
"Me preocupa no tener estabilidad laboral con este gobierno nuevo",La Paz,2025-12-17T14:43:47Z
"Tengo miedo de que vengan días peores",El Alto,2025-12-21T11:33:04Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-10T08:17:14Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-17T08:02:05Z
"No sé si reírme o llorar con los resultados",El Alto,2025-12-12T00:51:30Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-11T20:25:21Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-16T15:37:38Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",El Alto,2025-12-15T07:37:55Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",La Paz,2025-12-25T10:31:19Z
"Tengo miedo de que vengan días peores",El Alto,2025-12-18T06:08:02Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-22T03:55:00Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-15T03:11:26Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-17T08:58:18Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-23T07:30:46Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-11T19:22:40Z
"No sé si reírme o llorar con los resultados",El Alto,2025-12-15T17:50:34Z
"No puedo dejar de pensar en lo que se viene",El Alto,2025-12-12T04:01:49Z
"No dormí anoche, me preocupa el país con PDC",La Paz,2025-12-12T13:49:05Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-16T19:33:42Z
"Tengo miedo de que vengan días peores",El Alto,2025-12-10T15:05:28Z
"Tengo miedo de que vengan días peores",El Alto,2025-12-16T19:39:07Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-25T23:33:01Z
"No sé si reírme o llorar con los resultados",El Alto,2025-12-20T20:45:27Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",La Paz,2025-12-16T16:50:10Z
"Qué caos, qué ansiedad, qué país",El Alto,2025-12-20T00:51:12Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",El Alto,2025-12-14T10:38:30Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",El Alto,2025-12-21T21:56:08Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-15T03:04:48Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-13T00:25:09Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-20T08:55:43Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-20T01:16:17Z
"La calle está tensa, se siente en el aire",La Paz,2025-12-15T20:11:43Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",La Paz,2025-12-21T17:34:50Z
"La gente peleando por política y yo solo quiero dormir",La Paz,2025-12-22T02:34:07Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-13T10:01:24Z
"Qué cansancio mental, solo veo discusiones y odio",La Paz,2025-12-22T22:54:58Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",El Alto,2025-12-13T14:17:41Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-15T08:54:15Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-14T09:35:08Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-16T20:52:46Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-25T09:28:03Z
"Qué caos, qué ansiedad, qué país",El Alto,2025-12-13T16:28:23Z
"La gente bloqueando otra vez, qué novedad",La Paz,2025-12-18T22:47:00Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",La Paz,2025-12-25T01:42:33Z
"Yo solo quiero que no haya violencia en las calles",El Alto,2025-12-12T01:43:18Z
"La gente peleando por política y yo solo quiero dormir",La Paz,2025-12-24T03:07:16Z
"Tengo miedo de que vengan días peores",La Paz,2025-12-23T05:59:06Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-15T15:46:57Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-17T22:54:29Z
"No sé si reírme o llorar con los resultados",El Alto,2025-12-15T00:39:55Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",El Alto,2025-12-15T00:16:05Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",La Paz,2025-12-13T23:22:48Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-20T08:31:59Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",La Paz,2025-12-17T18:03:24Z
"La gente bloqueando otra vez, qué novedad",La Paz,2025-12-18T05:47:33Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-13T13:21:24Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-13T01:48:36Z
"La gente peleando por política y yo solo quiero dormir",La Paz,2025-12-20T09:37:50Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-17T05:59:20Z
"Tengo miedo de que vengan días peores",La Paz,2025-12-21T09:57:14Z
"No puedo dejar de pensar en lo que se viene",El Alto,2025-12-11T03:36:06Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-11T05:13:42Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-24T09:25:42Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-13T21:54:25Z
"Tengo miedo de que vengan días peores",La Paz,2025-12-21T10:44:25Z
"Me preocupa no tener estabilidad laboral con este gobierno nuevo",La Paz,2025-12-25T21:40:16Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-21T23:54:37Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",La Paz,2025-12-19T23:10:10Z
"No puedo dejar de pensar en lo que se viene",El Alto,2025-12-17T07:29:46Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",La Paz,2025-12-20T19:58:26Z
"Yo solo quiero que no haya violencia en las calles",El Alto,2025-12-18T23:40:39Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",La Paz,2025-12-18T07:57:35Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",La Paz,2025-12-14T10:09:12Z
"Qué cansancio mental, solo veo discusiones y odio",El Alto,2025-12-14T04:23:31Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-13T03:51:37Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",El Alto,2025-12-25T18:16:47Z
"La calle está tensa, se siente en el aire",La Paz,2025-12-18T07:50:25Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-25T01:47:48Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-15T17:03:24Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-12T04:34:34Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",El Alto,2025-12-16T16:28:24Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-16T03:39:58Z
"Tengo miedo de que vengan días peores",La Paz,2025-12-23T00:44:21Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-19T14:56:52Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",La Paz,2025-12-21T07:08:22Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-16T21:51:44Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-20T21:06:52Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",El Alto,2025-12-22T09:11:10Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-22T16:01:51Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",La Paz,2025-12-18T18:17:11Z
